Open,High,Low,Close
125.84,126.01,125.66,125.95
125.93,126.19,125.87,126.17
126.15,126.56,126.15,126.31
126.31,126.34,126.03,126.16
126.16,126.47,126.08,126.41
126.41,126.62,126.28,126.33
126.30,126.61,126.20,126.33
126.33,126.70,126.33,126.58
126.58,126.70,126.48,126.67
126.67,126.73,126.49,126.51
126.51,126.96,126.26,126.91
126.92,127.02,126.87,126.87
126.87,127.19,126.82,127.07
127.07,127.37,127.06,127.33
127.33,127.39,127.23,127.25
127.23,127.29,127.09,127.20
127.19,127.47,127.18,127.40
127.40,127.46,127.32,127.35
127.35,127.45,127.29,127.45
127.45,127.52,127.39,127.39
127.40,127.57,127.35,127.45
127.41,127.46,127.27,127.32
127.32,127.48,127.32,127.45
127.45,127.47,127.24,127.27
127.27,127.47,127.27,127.32
127.30,127.33,126.80,126.90
126.90,126.92,126.90,126.91
